,Outlet_ID,area(sqft),W_1_total_volume,W_2_total_volume,W_3_total_volume,W_4_total_volume,W_5_total_volume,W_6_total_volume,W_7_total_volume,W_8_total_volume,W_9_total_volume,W_10_total_volume,W_11_total_volume,W_12_total_volume,W_1_total_earning,W_2_total_earning,W_3_total_earning,W_4_total_earning,W_5_total_earning,W_6_total_earning,W_7_total_earning,W_8_total_earning,W_9_total_earning,W_10_total_earning,W_11_total_earning,W_12_total_earning,IP1_total_units,IP2_total_units,IP3_total_units,IP4_total_units,IP5_total_units,BP1_total_units,BP2_total_units,BP3_total_units,BP4_total_units,BP5_total_units,total_volume,total_earning
611,ID5641,3519,1781.0,1650.0,1526.4,1503.8,1642.4,1812.0,1643.4,1046.0,1490.0,1596.6,1953.2,1054.2,1473770.0,1289510.0,1298150.0,1171220.0,1273400.0,1426280.0,1309710.0,724930.0,1135960.0,1346180.0,1612810.0,788690.0,9770.0,9358.0,8739.0,10386.0,9897.0,1705.0,2540.0,1264.0,1678.0,1882.0,18699.0,14850610.0
612,ID6078,3611,1110.2,1349.2,1791.2,1900.4,1821.4,1423.8,1456.6000000000001,1730.0,1099.8,1849.0,1642.0,1177.8,1044760.0,1054940.0,1470460.0,1665150.0,1431410.0,1057000.0,1108930.0,1387210.0,848030.0,1455390.0,1446060.0,978940.0,9954.0,7035.0,9198.0,9574.0,8576.0,1996.0,1041.0,2107.0,2444.0,1896.0,18351.399999999998,14948280.0
613,ID3247,6942,1488.4,805.0,1866.8000000000002,920.4000000000001,1126.8000000000002,1749.8000000000002,952.0,2063.4,1198.0,1209.4,1639.6,947.0,1335900.0,700860.0,1559410.0,777330.0,936430.0,1355820.0,647410.0,1614790.0,896620.0,1099570.0,1463990.0,650710.0,6385.0,8529.0,5853.0,11115.0,6971.0,1816.0,1533.0,1774.0,1056.0,2017.0,15966.6,13038840.0
614,ID5728,9369,1841.0,1600.8,1399.0,1585.2,1384.6,1616.0,1090.0,1467.8000000000002,1349.0,1585.2,910.4000000000001,1624.6,1324310.0,1309320.0,1198210.0,1324350.0,1044380.0,1219320.0,888620.0,1081360.0,1141400.0,1242600.0,773630.0,1402460.0,9633.0,6873.0,7589.0,10163.0,10545.0,1739.0,2148.0,1492.0,1283.0,1831.0,17453.600000000002,13949960.0
615,ID7793,7077,1544.0,1386.0,1327.0,1341.1999999999998,851.0,1343.2,1509.8,1945.4,1579.8,1607.2,1464.0,2128.2,1287850.0,1186670.0,1033010.0,1029680.0,602330.0,1071320.0,1214850.0,1451380.0,1322860.0,1450090.0,1342830.0,1717440.0,9113.0,9602.0,10253.0,8514.0,5267.0,1714.0,1777.0,1826.0,2585.0,1575.0,18026.8,14710310.0
616,ID3590,9785,2017.6,1451.6,1092.6000000000001,1733.2,2289.6000000000004,1519.6000000000001,1899.2,604.2,1249.8,1612.6,1486.2,1419.0,1695950.0,1195140.0,779630.0,1356070.0,1932440.0,1276510.0,1683180.0,648580.0,997500.0,1313560.0,1203870.0,1274420.0,9795.0,7741.0,9506.0,6713.0,8221.0,2686.0,1841.0,1868.0,1984.0,1601.0,18375.2,15356850.0
617,ID1480,7993,1372.0,1321.6,2028.0000000000002,1579.2,926.6,1600.6,1564.0,1242.6,1072.8000000000002,1139.8000000000002,1453.8,1976.2,1198610.0,861730.0,1761650.0,1100350.0,621740.0,1313560.0,1263110.0,1146050.0,803450.0,894630.0,1132690.0,1523240.0,9226.0,10154.0,8575.0,9745.0,7596.0,1637.0,1518.0,1538.0,1734.0,1791.0,17277.2,13620810.0
618,ID9617,7025,1755.2,1691.6000000000001,1376.2,1084.6,1367.8,1570.6,1921.0,1262.6,1509.6,1576.6000000000001,1597.4,1391.0,1359780.0,1366100.0,1227120.0,911240.0,1201450.0,1150870.0,1583260.0,1042060.0,1440030.0,1063020.0,1333670.0,1040740.0,7292.0,10253.0,8737.0,10344.0,7620.0,2208.0,2147.0,1524.0,1676.0,1700.0,18104.2,14719340.0
619,ID7452,5092,1455.2,1189.4,1645.4,1393.8,1344.8000000000002,1599.8000000000002,1671.0,1370.0,1458.1999999999998,961.2,1145.2,1756.6,1236630.0,1019090.0,1407640.0,1167340.0,1178820.0,1194220.0,1516920.0,1093970.0,1151310.0,872280.0,1016350.0,1440550.0,7396.0,8974.0,9296.0,6833.0,5354.0,2079.0,1627.0,1616.0,1441.0,2657.0,16990.600000000002,14295120.0
620,ID8837,6985,1479.2,1479.0,1966.6,1614.0,1346.4,1243.0,1514.0,903.2,1724.6000000000001,1906.6,1076.0,1314.2,1091420.0,1316620.0,1695650.0,1251340.0,1093550.0,924320.0,1229200.0,645450.0,1268410.0,1547980.0,863880.0,886760.0,10818.0,10106.0,9504.0,8820.0,7296.0,1693.0,1754.0,1594.0,1666.0,1551.0,17566.8,13814580.0
621,ID7612,4984,1304.2,1192.2,1792.8,1921.8000000000002,1490.0,1346.4,1402.6000000000001,1075.4,1441.0,865.0,1631.4,1450.4,1013970.0,1019740.0,1620940.0,1409800.0,1182040.0,999980.0,1209460.0,852170.0,1147390.0,685000.0,1226990.0,1231840.0,8845.0,9070.0,11907.0,4823.0,8301.0,1905.0,1806.0,1077.0,1244.0,2292.0,16913.2,13599320.0
622,ID6613,6816,1586.4,1722.2,1922.4,1887.6,1927.6,1581.6,1139.6,1848.8000000000002,1350.4,926.0,1652.6,1099.6000000000001,1299360.0,1424230.0,1536340.0,1619250.0,1536980.0,1175250.0,881710.0,1634240.0,1034150.0,812880.0,1232300.0,846770.0,9452.0,10032.0,10753.0,8080.0,8167.0,1823.0,2671.0,1723.0,1734.0,1397.0,18644.8,15033460.0
623,ID8422,5765,1269.8,1285.0,1851.4,1329.0,1546.8000000000002,1445.0,1682.6,1432.0,1205.6,851.2,1880.8000000000002,739.0,1030970.0,1155410.0,1528720.0,983350.0,977890.0,1247920.0,1433300.0,1060600.0,1147160.0,623620.0,1508860.0,536430.0,11516.0,8111.0,8134.0,7939.0,5796.0,1369.0,1763.0,1320.0,1594.0,2173.0,16518.2,13234230.0
624,ID3075,8411,1731.0,1492.4,1322.2,1675.6000000000001,1409.6,949.4000000000001,968.2,1590.2,1500.8,1209.8,1891.2,1745.6,1342330.0,1346020.0,1198560.0,1378290.0,1172900.0,813480.0,932720.0,1307750.0,1232440.0,973620.0,1505220.0,1369280.0,7512.0,8867.0,8598.0,7942.0,6596.0,1969.0,1824.0,1764.0,2026.0,2000.0,17486.0,14572610.0
625,ID9412,4128,996.2,1825.4,1602.8000000000002,1542.2,1024.8,1218.2,1635.2,1701.0,1340.0,1664.0,1131.8000000000002,1547.6,806730.0,1362300.0,1291150.0,1138800.0,778800.0,1122630.0,1253420.0,1460540.0,999730.0,1392470.0,838330.0,1128030.0,11142.0,5220.0,8998.0,10560.0,9366.0,1302.0,2028.0,1483.0,1870.0,1489.0,17229.2,13572930.0
626,ID5407,7627,1131.2,1779.8,1506.8000000000002,755.6,1384.4,1899.0,1155.6,996.2,1212.0,1327.8,1669.0,979.8,897680.0,1357190.0,1187550.0,666430.0,955750.0,1620980.0,826760.0,657390.0,866380.0,1195450.0,1424290.0,838960.0,6505.0,9497.0,7303.0,8822.0,10124.0,1979.0,1588.0,2051.0,905.0,824.0,15797.2,12494810.0
627,ID2463,4904,1133.8000000000002,1334.8,1384.8,973.4000000000001,1220.4,1493.2,1692.6,1572.8000000000002,1825.0000000000002,1682.0,1502.8000000000002,1307.8000000000002,1089840.0,1129570.0,1158190.0,839820.0,914970.0,1184520.0,1506060.0,1133400.0,1403870.0,1305890.0,1174570.0,938870.0,8682.0,8933.0,9430.0,7384.0,8313.0,1380.0,1848.0,1646.0,1524.0,2177.0,17123.399999999998,13779570.0
628,ID8891,6382,2011.6,1385.2,1769.1999999999998,1494.4,1531.0,1530.2,1082.4,1403.4,1395.2,1398.6,1890.4,1446.1999999999998,1531230.0,1257040.0,1499500.0,1164720.0,1202480.0,1228180.0,962250.0,1145640.0,1228940.0,1112370.0,1512000.0,978520.0,8468.0,10530.0,9537.0,7305.0,9269.0,1866.0,1637.0,1572.0,1909.0,2332.0,18337.800000000003,14822870.0
629,ID9190,3682,1855.6000000000001,1527.6,1506.4,1465.4,1246.0,1327.6,1634.4,1235.6,1527.2,1712.8,1158.2,1447.6000000000001,1457380.0,1374110.0,1103250.0,1228570.0,938420.0,995220.0,1255400.0,886350.0,1299170.0,1556930.0,945120.0,1123640.0,8450.0,7657.0,10123.0,10963.0,7104.0,1534.0,1915.0,1454.0,1804.0,2078.0,17644.4,14163560.0
630,ID3289,9894,1653.2000000000003,1499.2,1512.8000000000002,1392.8,1254.6,1458.2,1318.0,1148.0,1345.6,1443.0,1380.8000000000002,1397.2,1323840.0,1124250.0,1222030.0,1069370.0,1130980.0,1153520.0,912910.0,1006900.0,1112620.0,1224730.0,1149060.0,998740.0,7748.0,10821.0,9591.0,7499.0,6673.0,1214.0,1506.0,2061.0,1871.0,1685.0,16803.4,13428950.0
631,ID2628,6290,1293.6,1362.6,1694.2000000000003,1835.4,1170.8000000000002,1844.1999999999998,1600.0,1533.8000000000002,1270.4,1603.2,1935.2,1705.4,993920.0,1087800.0,1268830.0,1416320.0,870930.0,1484560.0,1317790.0,1352650.0,1137310.0,1362330.0,1599620.0,1495210.0,8549.0,8541.0,11113.0,9537.0,8609.0,2441.0,2420.0,1437.0,1262.0,2019.0,18848.8,15387270.0
632,ID3213,4321,1621.2,1414.0,1350.4,1457.8,1126.0,1320.8,1706.8,1954.4,1942.8,1058.2,1243.8,1882.6,1272370.0,940190.0,1102640.0,1194630.0,1016920.0,1159210.0,1409590.0,1522620.0,1677080.0,838270.0,1007210.0,1472190.0,6897.0,7916.0,12698.0,9738.0,8295.0,2284.0,2090.0,1658.0,1676.0,1262.0,18078.8,14612920.0
633,ID8017,6863,716.8,1742.0,1864.0,1473.0,1774.6000000000001,1190.0,1408.8,2025.2,1539.4,1595.2,2121.2,1316.8,608580.0,1592690.0,1553910.0,1039640.0,1449450.0,807210.0,1270870.0,1724080.0,1233190.0,1257370.0,1654890.0,1037160.0,8279.0,10892.0,8441.0,9516.0,8857.0,1976.0,2089.0,1889.0,1640.0,1976.0,18767.0,15229040.0
634,ID9917,6571,1355.8,1830.6,1486.6,1493.8,1739.0,1011.0,1639.4,1485.8000000000002,1232.6,1180.4,924.4,1023.8,1050640.0,1566730.0,1277230.0,1230370.0,1345250.0,830570.0,1248180.0,1083470.0,1041700.0,929030.0,809640.0,711130.0,9046.0,9960.0,7514.0,5910.0,8746.0,1577.0,1642.0,1508.0,1871.0,1570.0,16403.2,13123940.0
635,ID7796,7250,1430.6000000000001,1608.4,1413.2,1545.6,1541.6000000000001,1404.2,1464.0,1756.2,1165.8,1658.0,1629.0,992.4,1037910.0,1279820.0,1139880.0,1371370.0,1205960.0,1185980.0,1137640.0,1305350.0,1013330.0,1339350.0,1348120.0,722950.0,5262.0,9089.0,11475.0,7023.0,11551.0,886.0,2237.0,2222.0,1778.0,1606.0,17609.0,14087660.0
636,ID9455,5691,1759.4,1588.6,1464.8000000000002,1420.0,1282.0,1668.6,1594.4,1489.4,1111.4,1851.0,1358.2,1613.6,1382450.0,1245700.0,1140050.0,1170730.0,1040710.0,1241890.0,1224480.0,1393030.0,946060.0,1521450.0,1136860.0,1392980.0,10905.0,8617.0,9746.0,6594.0,8255.0,2180.0,1901.0,1240.0,1824.0,2233.0,18201.399999999998,14836390.0
637,ID1768,9241,1111.4,1505.6,1988.8,1133.8,1734.2,1219.4,1488.0,1603.4,1479.8,1865.4,1480.2,1586.4,847620.0,1234100.0,1602830.0,945830.0,1324500.0,923220.0,1196370.0,1327700.0,1179530.0,1488370.0,1176830.0,1320800.0,9299.0,8852.0,8917.0,7412.0,11847.0,2005.0,1657.0,1973.0,1889.0,1407.0,18196.4,14567700.0
638,ID5233,4275,1617.6,1606.0,1369.6,1813.0,1326.8,1889.6,1379.6,1671.8000000000002,1051.8,1415.4,1757.0,1364.8000000000002,1273710.0,1039820.0,1064920.0,1511250.0,1233670.0,1596980.0,1167780.0,1461980.0,957930.0,1240000.0,1367240.0,1077190.0,10041.0,6812.0,10559.0,8034.0,8304.0,2029.0,2024.0,1996.0,1870.0,1594.0,18262.999999999996,14992470.0
639,ID2342,4817,1555.4,1370.4,1596.0,1738.6,1604.6000000000001,1290.0,1670.6000000000001,1072.6,967.8,1768.6,1433.6,1174.4,1110160.0,1152860.0,1372830.0,1607950.0,1184890.0,974170.0,1272970.0,927800.0,985070.0,1501190.0,1101670.0,927660.0,7230.0,7875.0,8532.0,9154.0,8997.0,2177.0,1628.0,1861.0,1504.0,1715.0,17242.600000000002,14119220.0
640,ID6628,7044,1286.6,1687.0,2147.4,1570.0,2376.0,1465.8,1891.3999999999999,2049.8,1599.6,2156.2,1886.8,2364.0,1011800.0,1141870.0,1576690.0,1115060.0,1866190.0,841570.0,1298000.0,1464670.0,1055560.0,1509900.0,1479210.0,1753330.0,15210.0,9887.0,17937.0,17128.0,13796.0,1997.0,1352.0,1849.0,1125.0,1366.0,22480.6,16113850.0
641,ID6295,7373,1251.6,1275.0,1396.0,2057.2,1614.6000000000001,1062.8000000000002,1133.8000000000002,1462.2,1504.0,1702.0,1388.8000000000002,1630.2,890890.0,959770.0,1150030.0,1595940.0,1196340.0,805510.0,981820.0,1312860.0,1309330.0,1305690.0,1116120.0,1164230.0,8930.0,10297.0,8150.0,7308.0,10611.0,1136.0,1783.0,1682.0,1782.0,2036.0,17478.2,13788530.0
642,ID3529,8921,1206.4,1716.4,1064.4,1518.8,1389.6,1717.6,1271.0,1527.6,1516.1999999999998,1177.4,1480.0,1347.6,890590.0,1408420.0,798320.0,1222390.0,1040680.0,1348230.0,1111670.0,1236840.0,1171500.0,842760.0,1185860.0,1089520.0,7807.0,9411.0,9659.0,9016.0,8812.0,1908.0,1513.0,1482.0,1823.0,1266.0,16933.0,13346780.0
643,ID4831,5701,1966.6000000000001,1708.4,1128.8000000000002,1390.2,1061.4,1662.8000000000002,1355.6,1212.2,1786.0,991.8,1524.4,1657.4,1562010.0,1473830.0,876910.0,1078910.0,1079160.0,1287140.0,1213480.0,1121110.0,1687560.0,858690.0,1126080.0,1308770.0,6577.0,5993.0,8143.0,7681.0,10689.0,1822.0,2288.0,2123.0,1364.0,2032.0,17445.600000000002,14673650.0
644,ID6929,4062,1330.0,1706.4,1768.4,1726.8000000000002,813.2,1634.8000000000002,1798.2,1747.8000000000002,1742.0,1431.4,1429.6000000000001,1449.4,992520.0,1352540.0,1389490.0,1410120.0,681470.0,1245360.0,1321130.0,1278560.0,1549000.0,1213140.0,1133890.0,1075190.0,8800.0,9565.0,10321.0,12155.0,8754.0,2177.0,1704.0,1983.0,1664.0,1131.0,18578.000000000004,14642410.0
645,ID7538,3507,1527.4,1033.6,1583.4,1370.0,1432.6,1908.6000000000001,1850.2,1566.6,599.0,1031.4,1784.8000000000002,1647.8000000000002,1233260.0,906500.0,1208690.0,1063050.0,1201430.0,1507080.0,1501290.0,1380370.0,512910.0,761300.0,1396010.0,1221690.0,7718.0,8955.0,10208.0,7311.0,9120.0,846.0,2494.0,1967.0,1734.0,1632.0,17335.4,13893580.0
646,ID9980,7527,1676.2,1549.0,1518.8,1222.4,1540.0,1666.8,1414.8000000000002,1635.0,1718.0,1474.8,1796.6,1515.4,1426390.0,1452050.0,1298140.0,1145920.0,1266410.0,1419730.0,1083980.0,1390610.0,1503900.0,1249670.0,1438450.0,1522760.0,6212.0,7888.0,4999.0,9370.0,8990.0,2462.0,2094.0,2374.0,2435.0,1871.0,18727.8,16198010.0
647,ID2828,5525,2034.4,1233.6,1692.0,1662.0,1249.6000000000001,1207.8000000000002,1424.8,1218.4,1803.4,1945.8,1821.6000000000001,1485.0,1765980.0,1004000.0,1540740.0,1231600.0,970750.0,910630.0,1265550.0,994480.0,1463470.0,1685280.0,1425910.0,1333900.0,10796.0,5119.0,8468.0,11195.0,8209.0,2143.0,2192.0,2236.0,1691.0,1759.0,18778.399999999998,15592290.0
648,ID5520,5588,1343.8,1530.4,1499.0,1503.4,1960.6000000000001,1671.2,1133.6000000000001,1171.4,1327.4,1074.8000000000002,1403.6,1499.6,1122760.0,1305430.0,1252720.0,1190550.0,1489790.0,1356230.0,832770.0,1047450.0,1070320.0,905820.0,1196170.0,1227900.0,9348.0,10020.0,6751.0,8665.0,6530.0,2071.0,1911.0,1994.0,1492.0,1388.0,17118.800000000003,13997910.0
649,ID9488,7484,1637.0,1556.3999999999999,960.2,871.6,1930.8,1737.4,1618.6,1577.8000000000002,1456.8000000000002,1561.8000000000002,1669.2,1276.2,1300620.0,1112210.0,779490.0,745920.0,1549850.0,1414760.0,1295430.0,1078900.0,1155540.0,1115540.0,1288580.0,1112450.0,8808.0,9817.0,8576.0,10034.0,10174.0,1294.0,1945.0,1296.0,1826.0,2011.0,17853.8,13949290.0
650,ID4716,5978,1308.8,962.2,1343.8000000000002,1455.6,1468.2,1329.2,1346.6,1140.4,1625.4,1001.6,1271.0,1273.6,1204900.0,669890.0,1128770.0,1294200.0,1083560.0,1093660.0,1197400.0,958790.0,1347360.0,830300.0,1059160.0,1179950.0,6206.0,5639.0,6033.0,8273.0,8241.0,1897.0,2077.0,1434.0,1694.0,1546.0,15526.4,13047940.0
651,ID4011,4589,1110.8,1678.2,1156.6,1344.2,1648.0,1647.6,1163.2,1585.0,1394.0,1258.6,1451.6,1399.2,959340.0,1458800.0,1014770.0,902510.0,1318250.0,1426480.0,884800.0,1317930.0,1100190.0,1023650.0,1199080.0,1207360.0,8361.0,7420.0,7996.0,7502.0,8331.0,1912.0,1884.0,1220.0,2123.0,1776.0,16837.0,13813160.0
652,ID6799,3927,1694.8000000000002,1661.4,1607.0,1257.6,1537.0,1636.0,1523.0,1460.0,1211.6000000000001,1719.2000000000003,1369.4,1465.8,1292500.0,1505230.0,1285810.0,931610.0,1145120.0,1212920.0,1269370.0,1330400.0,806250.0,1365410.0,1089350.0,1143100.0,5116.0,11505.0,12007.0,7102.0,10969.0,1392.0,1415.0,1911.0,2159.0,1926.0,18142.800000000003,14377070.0
653,ID8662,5650,1586.8000000000002,1080.8000000000002,1558.6000000000001,1673.2,1375.4,1485.0,1701.8000000000002,1375.0,1552.4,1546.6,1365.0,1771.4,1216760.0,863500.0,1307780.0,1515160.0,1017770.0,1352850.0,1317470.0,1103070.0,1334070.0,1202210.0,1094250.0,1551520.0,9496.0,8684.0,9015.0,6786.0,8544.0,2163.0,2122.0,1874.0,2131.0,1277.0,18072.000000000004,14876410.0
654,ID3534,8683,1537.8,1491.0,1433.2,1477.8000000000002,1623.0,1662.8000000000002,1270.6,1136.6,1473.2,1899.0,1597.4,1439.6000000000001,1294110.0,1134760.0,953400.0,1261860.0,1247040.0,1330650.0,952140.0,862700.0,1110360.0,1506260.0,1207980.0,1245360.0,12481.0,8509.0,8516.0,7206.0,11468.0,1255.0,1530.0,1857.0,1764.0,2000.0,18042.0,14106620.0
655,ID1654,6110,1324.4,1158.8,1750.2,1367.8000000000002,1953.4,1052.4,1115.8,1731.6,1522.8,1660.8000000000002,1677.4,1525.2,1075700.0,945600.0,1330480.0,1130900.0,1702160.0,868950.0,794270.0,1304850.0,1137220.0,1526100.0,1473660.0,1264230.0,7595.0,10394.0,8101.0,6953.0,9635.0,1679.0,2308.0,1555.0,1719.0,2044.0,17840.6,14554120.0
656,ID6620,4748,1202.1999999999998,1460.6,1571.0,994.8,1260.6,1154.8,1234.0,1171.6,1128.2,1938.2,1894.0,1373.6,1155600.0,1315260.0,1191090.0,882300.0,1088470.0,974380.0,1000920.0,981430.0,912530.0,1539450.0,1486690.0,894790.0,5740.0,8426.0,9072.0,6722.0,9233.0,1521.0,1591.0,1833.0,1461.0,2139.0,16383.600000000002,13422910.0
657,ID9871,8418,1158.2,1269.4,1479.6,1436.4,1344.6,1325.0,1754.0,2000.0,1407.8000000000002,1368.4,1263.0,1655.8000000000002,843550.0,945840.0,1336910.0,1120220.0,1040840.0,1108670.0,1354870.0,1716020.0,1012130.0,1194030.0,973600.0,1423230.0,9182.0,6912.0,9653.0,8441.0,9753.0,2230.0,1049.0,1964.0,2142.0,1289.0,17462.2,14069910.0
658,ID5023,9137,1806.6,1629.4,1026.8,1623.0,1263.4,1451.4,1441.0,1522.4,1065.8000000000002,1828.4,1451.6000000000001,1739.0,1356320.0,1285110.0,909680.0,1244130.0,956820.0,1212550.0,1132820.0,1280210.0,888310.0,1529790.0,1295490.0,1361370.0,8423.0,8947.0,9822.0,6846.0,10476.0,1810.0,1977.0,1891.0,1237.0,2031.0,17848.8,14452600.0
659,ID8269,7631,1313.2,1671.8000000000002,1670.6000000000001,1294.6000000000001,1534.6,1482.4,1189.4,1665.6,1075.2,1600.8,1120.6,1023.8000000000001,1047740.0,1401000.0,1409280.0,914980.0,1402990.0,1158560.0,931700.0,1309690.0,756830.0,1196010.0,1050320.0,713790.0,8990.0,9838.0,5852.0,9407.0,7966.0,1701.0,1180.0,1619.0,1788.0,1944.0,16642.600000000002,13292890.0
660,ID2432,9738,1321.4,1871.4,1466.4,1188.4,1125.8,1388.4,1687.8,1263.6,1008.2,926.2,1524.8,1581.4,1024020.0,1478300.0,1127620.0,987280.0,917860.0,1042880.0,1250270.0,1196890.0,855370.0,713960.0,1142400.0,1331780.0,9410.0,7484.0,7812.0,8477.0,7636.0,1460.0,1873.0,1443.0,2437.0,977.0,16353.800000000001,13068630.0
661,ID2031,5787,1846.1999999999998,1027.2,1133.6,1899.8000000000002,1323.8000000000002,1237.2,1498.2,908.0,1417.2,1479.8000000000002,1136.0,1970.6,1465130.0,853410.0,1005010.0,1427600.0,1159670.0,1024680.0,1202210.0,859770.0,1014900.0,1256940.0,986380.0,1637100.0,8167.0,7724.0,7434.0,7946.0,9172.0,2338.0,1405.0,1930.0,1468.0,1648.0,16877.6,13892800.0
662,ID4023,7984,1828.4,1611.0,1538.0,1104.6,1789.6000000000001,1654.0,1922.0,1260.0,892.6,1406.6,1492.0,1263.0,1283410.0,1154460.0,1308900.0,962400.0,1468850.0,1370630.0,1548340.0,844490.0,798650.0,1111090.0,1289850.0,1207460.0,8536.0,7249.0,10002.0,11155.0,7612.0,1986.0,1744.0,1734.0,1558.0,1829.0,17761.800000000003,14348530.0
663,ID9118,6384,1479.8000000000002,2114.0,1347.2,1356.0,1428.6,1676.2,1027.2000000000003,1346.0,1816.0,1370.2,1388.8,1020.8,1215780.0,1534110.0,1051710.0,1016870.0,1356780.0,1439530.0,761750.0,1062680.0,1491790.0,1157080.0,1117140.0,923480.0,8689.0,9986.0,9466.0,8274.0,5694.0,1373.0,1532.0,2388.0,1776.0,1880.0,17370.800000000003,14128700.0
664,ID3127,4540,2076.2,2369.0,1857.0,2070.0,1717.4,1905.2000000000003,2023.0,1593.6,1643.4,1932.1999999999998,2276.2000000000003,1642.2,1503270.0,1873900.0,1550660.0,1539260.0,1442650.0,1388700.0,1407340.0,1183140.0,1193690.0,1397880.0,1682430.0,1168450.0,12746.0,14373.0,13180.0,13712.0,13421.0,1255.0,2299.0,1932.0,2029.0,2104.0,23105.400000000005,17331370.0
665,ID2370,6960,1134.0,1836.4,1928.0000000000002,1441.8,1398.4,1394.6,1407.0,1070.2,1216.2,1097.1999999999998,1812.4,1582.4,922390.0,1565820.0,1412960.0,1103900.0,1193810.0,1302320.0,1145750.0,840400.0,1033910.0,957120.0,1328950.0,1286290.0,8252.0,9772.0,8384.0,7408.0,8187.0,2074.0,1897.0,1752.0,1976.0,1219.0,17318.600000000002,14093620.0
666,ID6226,6786,1195.2,1410.8000000000002,1703.4,1835.8000000000002,1079.0,1393.2,1488.4,1240.8000000000002,1092.8,1377.4,1060.6,2146.4,989970.0,1175070.0,1550420.0,1480360.0,691630.0,1038920.0,1234050.0,891750.0,902170.0,1126030.0,898270.0,1686940.0,7904.0,9370.0,11418.0,6081.0,7776.0,1564.0,1630.0,1872.0,2252.0,1196.0,17023.8,13665580.0
667,ID9513,6231,1506.8000000000002,1588.8,1467.6,1741.6,1718.0,1373.8,1682.6000000000001,1577.2000000000003,1353.4,1255.8,1376.6000000000001,1723.2000000000003,1370870.0,1429390.0,1145840.0,1307010.0,1329000.0,1066920.0,1443990.0,1359460.0,1148550.0,1142310.0,980700.0,1366950.0,9301.0,9240.0,9839.0,6694.0,8048.0,1616.0,1919.0,1742.0,1910.0,2554.0,18365.4,15090990.0
668,ID1625,6734,1164.0,1230.1999999999998,2175.8,1486.8000000000002,1611.0,1632.6000000000001,1760.8000000000002,955.6,1660.2,1656.1999999999998,1548.0,1172.6,1073180.0,934550.0,1687870.0,1198380.0,1128460.0,1352120.0,1327500.0,757070.0,1356780.0,1294310.0,1277090.0,861090.0,7006.0,11565.0,10200.0,11283.0,7075.0,1522.0,2172.0,1387.0,1632.0,1915.0,18053.8,14248400.0
669,ID2860,5003,1231.6,1457.4,1750.4,1300.4,1243.0,1661.6,1496.6,1252.0,1357.0,1562.6,1921.0,1237.2000000000003,950390.0,1194200.0,1324100.0,975620.0,888860.0,1286900.0,1326200.0,1020470.0,1028520.0,1331850.0,1566470.0,955740.0,8508.0,9371.0,5938.0,12059.0,9593.0,1668.0,1653.0,1823.0,1359.0,1874.0,17470.8,13849320.0
670,ID1530,7824,1468.6,1066.4,1693.0,1330.8000000000002,1772.0,1572.0,1297.2,1622.4,2182.6,1970.8000000000002,1036.0,1498.0,1160680.0,975600.0,1381030.0,988600.0,1313050.0,1398550.0,986550.0,1206690.0,1668910.0,1614960.0,934260.0,1331650.0,9397.0,9383.0,6121.0,10180.0,9883.0,1483.0,1987.0,1973.0,2189.0,1885.0,18509.8,14960530.0
671,ID3330,6365,1474.0,1583.0,1745.6,1852.6,1028.4,1167.6,1483.2,1159.6,1328.2,1499.8000000000002,1236.0,1154.4,1303390.0,1386670.0,1389260.0,1528410.0,740930.0,943450.0,1188600.0,999220.0,1096930.0,1092090.0,1029040.0,958760.0,7037.0,9267.0,9637.0,7435.0,7541.0,2419.0,1501.0,1617.0,1433.0,1559.0,16712.400000000005,13656750.0
672,ID8613,8614,1372.8,1089.8,1526.6,1790.6,1362.4,1169.6,1641.8000000000002,1000.4000000000001,1365.4,1271.6,1012.2,1393.6,1160670.0,912370.0,1291300.0,1481090.0,1119270.0,1045620.0,1208590.0,836330.0,1044710.0,1142530.0,734530.0,1124150.0,8273.0,5217.0,7503.0,8724.0,8512.0,1443.0,2127.0,1824.0,1662.0,1295.0,15996.8,13101160.0
673,ID8045,7117,1936.4,1575.2,1116.2,1781.8000000000002,1276.4,1567.0,1622.8000000000002,1673.8,1203.4,1492.8000000000002,2205.4,1960.4,1658090.0,1118950.0,944790.0,1293790.0,1047680.0,1193460.0,1336890.0,1443620.0,1054620.0,1048650.0,1725400.0,1555100.0,9710.0,9466.0,11380.0,10176.0,9316.0,1636.0,1400.0,2296.0,2235.0,1835.0,19411.600000000002,15421040.0
674,ID3839,5199,1363.4,1372.2,1522.8000000000002,1568.8,1498.6000000000001,1411.2,1383.0,1165.0,1072.6,1466.4,1734.2,1209.8000000000002,1112600.0,1065890.0,1163730.0,1306300.0,1310570.0,999770.0,1122710.0,948470.0,934650.0,1300590.0,1397830.0,836920.0,8429.0,6682.0,8475.0,10841.0,7728.0,2204.0,1990.0,1024.0,1757.0,1362.0,16768.000000000004,13500030.0
675,ID7137,3049,2921.4,3379.8,2660.6000000000004,3016.0,2093.4,2642.4,2979.2,2828.2,3153.4,3073.8,3701.4,2889.6,2554000.0,2735820.0,2259690.0,2427180.0,1645540.0,2308050.0,2454760.0,2245840.0,2448120.0,2413050.0,3140430.0,2499700.0,13248.0,19887.0,13420.0,20386.0,15320.0,3684.0,3911.0,3769.0,3618.0,3905.0,35339.200000000004,29132180.0
